user_id,signup_date,country,plan_type,monthly_fee,days_active_last_30,sessions_last_30,support_tickets_last_30,payments_failed_last_90,avg_session_duration,feature_usage_score,last_login_days_ago,churn
1367,2025-07-06,DE,basic,11.87,11,16,1.0,2,33.23,32.75,11,1
1368,2025-02-24,FR,standard,18.71,13,30,1.0,1,31.29,47.62,10,0
1369,2023-12-09,DE,basic,9.25,4,4,1.0,0,35.12,21.69,20,0
1370,2024-09-19,BR,basic,12.71,15,28,2.0,2,23.65,40.76,14,0
1371,2024-02-18,FR,basic,10.35,7,16,2.0,1,25.26,11.99,19,0
1372,2025-05-31,DE,basic,9.59,11,17,2.0,0,37.97,35.02,15,0
1373,2025-02-27,DE,standard,21.07,11,23,1.0,0,42.26,39.95,15,0
1374,2025-03-25,DE,basic,11.5,10,39,0.0,0,42.11,40.25,15,0
1375,2024-02-12,DE,standard,19.13,3,9,2.0,1,35.23,24.94,8,0
1376,2023-12-12,US,basic,10.32,21,48,0.0,0,36.69,55.48,4,0
1377,2023-12-09,NL,standard,21.38,23,61,0.0,0,25.17,62.18,7,0
1378,2024-06-09,IN,basic,8.25,7,6,1.0,0,27.3,23.11,13,0
1379,2025-01-12,US,premium,40.01,11,25,1.0,0,35.36,30.71,11,0
1380,2024-12-10,IN,basic,8.32,17,46,2.0,0,43.63,58.01,12,0
1381,2023-11-23,NL,standard,18.51,21,65,1.0,0,31.17,63.05,14,0
1382,2025-07-21,US,basic,9.15,11,41,0.0,2,21.07,41.87,16,0
1383,2025-05-28,US,basic,10.71,0,0,0.0,1,13.22,6.11,22,1
1384,2024-02-04,US,basic,9.51,11,39,1.0,0,27.55,38.83,15,0
1385,2025-04-23,US,premium,39.02,8,7,1.0,2,12.82,21.8,13,0
1386,2025-09-02,PL,premium,40.07,17,23,0.0,0,32.19,51.14,13,0
1387,2024-11-23,ES,basic,8.27,19,46,0.0,0,40.11,59.12,4,0
1388,2025-06-15,US,basic,10.63,23,33,0.0,0,44.63,69.78,11,0
1389,2024-02-09,IN,standard,21.69,6,12,1.0,0,21.42,20.38,20,0
1390,2024-01-25,US,standard,19.87,11,23,0.0,0,26.95,37.61,8,1
1391,2025-07-02,BR,basic,9.69,7,15,0.0,1,19.79,21.29,11,0
1392,2024-12-20,IN,standard,20.55,8,19,1.0,1,24.22,22.7,12,0
1393,2023-11-20,DE,standard,16.95,23,33,1.0,1,52.78,80.05,3,0
1394,2024-06-18,US,standard,20.8,16,22,1.0,0,42.04,48.6,16,0
1395,2025-09-19,BR,basic,14.64,2,7,,0,46.6,10.85,21,0
1396,2024-10-28,ES,basic,9.81,18,41,2.0,0,38.41,57.15,10,0
1397,2024-10-02,DE,basic,9.81,14,31,0.0,0,34.67,46.19,14,0
1398,2024-09-03,US,standard,21.11,18,26,1.0,0,36.1,58.48,7,0
1399,2026-03-04,US,basic,12.46,11,24,0.0,0,32.43,40.76,15,0
1400,2025-07-08,BR,standard,21.45,8,33,1.0,0,37.47,34.62,12,0
1401,2024-03-12,BR,standard,16.76,19,53,2.0,0,47.65,60.6,5,0
1402,2025-08-28,PL,standard,20.84,18,19,0.0,2,22.62,54.16,8,0
1403,2025-07-08,IN,basic,13.85,14,28,1.0,0,25.62,38.44,12,0
1404,2025-06-18,NL,basic,10.92,11,32,0.0,1,29.82,38.98,10,0
1405,2025-10-22,PL,basic,8.26,6,8,1.0,1,24.98,,10,0
1406,2025-11-10,DE,standard,20.41,9,10,0.0,0,23.47,36.39,13,0
1407,2025-05-28,BR,premium,38.07,4,7,0.0,0,25.78,15.04,21,0
1408,2024-02-24,DE,basic,11.84,9,26,2.0,1,13.42,34.97,20,0
1409,2026-03-24,DE,premium,38.56,14,27,0.0,1,33.68,36.92,16,0
1410,2025-07-22,ES,basic,10.1,5,10,1.0,1,33.59,39.59,17,0
1411,2026-02-01,IN,basic,8.7,16,21,2.0,1,41.39,35.81,7,0
1412,2024-11-22,ES,basic,9.17,11,30,2.0,0,28.42,35.6,10,0
1413,2025-08-19,FR,standard,22.22,14,32,2.0,1,46.68,46.54,11,0
1414,2024-05-05,BR,basic,10.15,14,34,0.0,0,37.34,48.62,15,0
1415,2024-11-02,FR,basic,9.15,14,37,1.0,0,35.56,34.54,10,0
1416,2024-05-13,US,standard,18.27,14,43,2.0,1,32.33,53.89,9,0
1417,2024-09-19,US,standard,17.18,10,19,1.0,1,45.47,32.69,20,1
1418,2025-03-09,BR,basic,8.11,18,48,0.0,0,37.97,68.47,16,0
1419,2024-03-06,US,basic,10.16,17,52,0.0,0,50.28,52.85,7,0
1420,2025-02-04,ES,standard,21.46,13,2,0.0,1,48.51,40.63,8,0
1421,2023-12-20,US,basic,9.15,13,167,1.0,0,416.29,36.19,17,1
1422,2023-11-11,US,basic,12.35,9,23,1.0,0,32.57,25.48,19,0
1423,2024-10-29,PL,standard,18.91,8,17,0.0,1,22.59,11.98,14,0
1424,2024-08-16,US,basic,9.63,7,19,2.0,1,20.88,28.73,15,0
1425,2025-08-15,NL,standard,18.37,11,26,2.0,0,37.58,33.91,5,0
1426,2024-04-16,IN,basic,11.48,16,44,0.0,0,41.79,48.77,9,0
1427,2024-08-18,US,basic,13.14,23,18,1.0,0,31.11,58.45,3,0
1428,2024-01-30,IN,basic,7.35,2,3,1.0,0,18.9,6.72,16,1
1429,2025-08-05,IN,basic,9.47,2,2,0.0,1,27.87,6.76,19,1
1430,2024-05-09,IN,basic,11.89,5,7,4.0,1,33.73,12.43,13,1
1431,2025-02-09,PL,basic,7.82,17,29,0.0,0,48.39,54.0,15,0
1432,2025-10-15,IN,premium,40.84,19,39,1.0,1,26.26,59.41,10,0
1433,2025-10-28,BR,standard,21.82,13,29,0.0,0,24.49,36.8,21,0
1434,2024-11-21,DE,basic,10.11,12,12,,1,27.62,32.78,9,0
1435,2025-06-21,IN,standard,20.82,21,36,0.0,1,50.31,58.33,8,0
1436,2025-12-27,ES,standard,22.63,10,19,1.0,2,22.82,17.92,13,1
1437,2025-03-19,BR,standard,22.91,4,11,1.0,1,31.15,25.3,20,0
1438,2024-09-03,IN,basic,9.9,26,54,4.0,0,40.28,80.4,7,0
1439,2025-06-21,FR,basic,9.19,17,40,0.0,0,38.28,49.85,12,0
1440,2023-12-15,IN,basic,8.61,7,20,1.0,1,19.57,26.45,20,0
1441,2024-05-16,ES,basic,11.46,8,10,1.0,0,29.07,,10,1
1442,2025-01-03,US,basic,7.93,22,55,1.0,1,31.88,73.81,11,0
1443,2024-01-02,US,premium,39.61,15,28,0.0,0,49.38,51.65,12,0
1444,2025-03-14,BR,premium,40.14,12,27,2.0,1,22.32,27.86,12,0
1445,2025-11-24,FR,basic,9.24,7,13,2.0,0,14.95,19.92,17,1
1446,2026-02-22,BR,basic,10.41,25,54,0.0,0,30.01,61.92,10,0
1447,2023-12-30,US,basic,13.84,20,57,1.0,0,36.22,57.47,7,0
1448,2023-12-11,FR,standard,19.81,16,32,0.0,0,34.06,55.26,13,0
1449,2024-06-20,BR,standard,19.34,7,9,0.0,0,32.48,26.07,16,0
1450,2025-12-26,BR,basic,11.51,3,3,2.0,0,20.23,13.24,18,0
1451,2025-07-13,IN,premium,40.35,9,16,2.0,1,38.8,25.86,14,0
1452,2026-02-18,IN,premium,42.15,12,24,4.0,0,29.63,41.66,15,0
1453,2026-02-09,IN,standard,20.24,17,178,0.0,0,189.97,64.78,10,0
1454,2025-08-23,PL,standard,19.62,14,47,0.0,2,26.04,33.45,15,0
1455,2024-11-13,IN,standard,17.31,1,2,2.0,2,8.14,6.37,18,0
1456,2026-01-27,BR,basic,7.56,17,36,1.0,0,30.98,65.43,9,0
1457,2023-11-20,IN,basic,7.24,12,221,1.0,0,196.38,33.15,16,0
1458,2025-02-23,US,standard,20.56,7,21,0.0,0,16.0,7.86,15,0
1459,2025-08-08,DE,basic,7.95,19,48,1.0,0,40.06,51.57,9,0
1460,2025-01-01,BR,standard,21.87,28,89,0.0,0,46.32,80.37,6,0
1461,2024-05-07,NL,basic,10.04,20,43,3.0,0,42.77,59.51,10,0
1462,2025-06-27,IN,basic,9.62,23,38,0.0,1,47.13,59.69,5,0
1463,2026-02-12,US,basic,8.72,8,14,0.0,2,13.15,29.03,12,1
1464,2026-02-09,BR,premium,40.92,14,23,0.0,0,39.6,48.12,17,0
1465,2024-03-14,US,basic,8.78,1,1,1.0,1,11.0,7.06,18,1
1466,2025-12-18,IN,basic,8.51,13,37,1.0,1,26.98,48.0,11,0
1467,2024-09-19,PL,basic,11.77,13,41,1.0,0,19.03,41.81,16,0
1468,2025-04-25,BR,standard,20.52,19,47,0.0,0,42.69,57.68,15,0
1469,2024-05-18,BR,premium,39.64,14,28,0.0,1,23.56,60.64,7,0
1470,2026-02-01,DE,basic,10.95,16,42,2.0,0,27.02,55.44,18,0
1471,2024-02-03,FR,premium,40.0,12,34,1.0,1,18.64,36.85,11,0
1472,2024-07-26,NL,basic,10.56,7,20,2.0,1,28.25,22.95,8,0
1473,2025-02-28,IN,standard,18.76,16,45,4.0,2,31.88,45.16,6,0
1474,2025-09-26,BR,basic,13.1,15,36,0.0,0,39.03,37.74,16,0
1475,2023-11-26,DE,standard,19.12,29,88,0.0,0,49.24,100.0,5,0
1476,2025-07-06,US,standard,22.32,19,30,0.0,1,47.87,47.95,10,0
1477,2025-01-23,US,standard,19.71,9,28,1.0,2,31.04,35.0,9,0
1478,2025-04-17,US,basic,11.2,17,55,1.0,0,30.61,61.53,11,0
1479,2025-09-06,DE,standard,21.09,2,4,1.0,1,15.27,0.0,21,1
1480,2025-03-28,ES,premium,41.71,17,25,0.0,1,45.42,51.32,8,0
1481,2025-11-14,BR,basic,8.73,8,15,2.0,1,35.7,21.03,18,1
1482,2026-03-24,US,standard,21.6,19,46,1.0,1,40.95,44.66,7,0
1483,2025-07-16,US,standard,22.76,17,42,2.0,0,41.78,51.58,8,0
1484,2025-12-18,DE,basic,9.6,16,13,1.0,0,43.47,45.03,13,0
1485,2025-03-30,PL,premium,40.04,14,47,0.0,1,39.03,49.43,7,0
1486,2024-03-05,FR,basic,9.2,2,3,0.0,1,20.12,2.09,13,0
1487,2025-11-04,PL,standard,19.47,8,13,3.0,0,37.53,14.09,15,0
1488,2026-03-24,PL,basic,12.56,12,25,0.0,0,27.76,29.68,6,0
1489,2025-12-19,US,basic,8.48,20,30,1.0,0,38.61,,11,1
1490,2025-01-07,IN,standard,18.58,10,25,1.0,0,15.74,33.8,14,0
1491,2025-07-29,ES,standard,22.41,9,18,2.0,0,,,7,0
1492,2025-01-24,FR,premium,40.93,15,25,1.0,0,45.09,36.33,10,0
1493,2026-02-28,US,premium,43.17,13,23,0.0,0,36.78,38.19,10,0
1494,2025-06-09,ES,basic,9.31,13,19,0.0,0,31.52,34.56,9,0
1495,2025-04-03,NL,basic,10.18,0,0,1.0,0,19.62,0.0,14,0
1496,2025-03-15,BR,basic,9.0,21,65,0.0,0,32.0,81.23,11,0
1497,2024-12-01,BR,basic,10.2,6,11,2.0,1,23.11,25.94,17,0
1498,2024-05-15,US,standard,17.33,11,13,4.0,0,18.21,27.49,18,0
1499,2025-02-12,PL,premium,41.02,21,36,0.0,1,40.71,55.84,12,0
1500,2024-03-24,FR,standard,20.48,6,7,4.0,1,30.49,7.41,11,0
1501,2024-12-20,US,basic,9.9,4,11,1.0,0,,11.23,17,0
1502,2025-08-11,IN,basic,9.4,16,23,1.0,1,50.07,49.41,6,0
1503,2025-09-07,ES,standard,18.65,8,6,2.0,1,30.03,23.85,9,0
1504,2025-06-18,PL,basic,11.08,16,28,0.0,0,13.83,45.48,17,0
1505,2024-10-22,DE,basic,8.23,14,29,0.0,0,45.75,39.8,15,0
1506,2025-08-27,US,basic,10.76,18,24,0.0,0,34.08,49.68,12,0
1507,2024-01-20,ES,basic,13.1,4,20,1.0,0,25.35,26.14,9,0
1508,2025-02-01,ES,basic,12.22,23,44,0.0,0,39.7,61.44,7,0
1509,2024-03-04,BR,standard,17.73,11,23,1.0,1,37.81,,8,0
1510,2024-08-08,IN,basic,9.18,16,32,2.0,0,29.74,35.4,6,0
1511,2025-06-08,FR,standard,20.62,0,0,1.0,0,19.57,3.37,19,1
1512,2025-09-08,FR,standard,19.88,7,21,0.0,1,14.34,34.0,17,0
1513,2024-06-16,US,premium,37.89,2,5,2.0,2,41.03,,18,1
1514,2025-06-11,US,basic,10.57,20,66,0.0,0,43.02,56.27,8,0
1515,2025-08-23,US,basic,9.97,8,15,0.0,0,36.88,32.52,10,0
1516,2024-01-06,PL,basic,12.86,22,40,0.0,0,61.88,70.53,7,0
1517,2025-01-30,US,basic,9.61,20,39,2.0,0,26.13,49.4,8,0
1518,2026-02-11,US,basic,11.74,3,6,2.0,0,30.95,6.66,16,0
1519,2025-01-19,BR,standard,18.09,16,36,2.0,1,31.67,49.57,10,0
1520,2025-02-18,US,basic,8.45,17,28,1.0,2,36.97,55.09,7,0
1521,2024-03-04,US,basic,11.07,14,17,,1,39.22,42.34,14,0
1522,2024-07-14,BR,basic,11.62,12,22,1.0,0,13.93,37.2,13,0
1523,2025-10-10,DE,standard,18.55,19,22,,0,29.33,58.49,8,0
1524,2025-11-15,IN,premium,40.03,4,3,1.0,0,40.19,22.13,20,0
1525,2024-10-16,NL,standard,17.92,14,33,2.0,0,,54.61,12,0
1526,2026-02-12,US,standard,19.72,12,28,0.0,1,45.12,35.53,14,0
1527,2025-06-21,NL,standard,21.25,4,3,1.0,0,41.32,22.99,22,0
1528,2025-11-25,NL,standard,19.34,8,8,1.0,2,28.4,21.21,12,1
1529,2026-03-08,PL,basic,9.62,13,23,0.0,0,30.77,44.31,10,0
1530,2024-01-16,IN,standard,18.3,15,29,2.0,0,,40.19,13,0
1531,2026-01-06,IN,standard,19.02,17,49,1.0,1,53.01,48.62,13,0
1532,2026-03-17,IN,basic,12.63,6,13,1.0,0,28.67,28.56,17,0
1533,2024-01-04,IN,standard,20.1,15,38,,0,45.18,53.95,13,0
1534,2025-10-13,US,standard,18.49,10,34,1.0,0,40.14,41.77,16,0
1535,2024-04-14,ES,standard,19.52,6,14,2.0,0,34.02,18.03,21,0
1536,2026-02-26,BR,basic,7.59,9,31,0.0,2,29.44,25.18,11,0
1537,2025-11-12,PL,standard,18.47,14,35,5.0,1,29.24,54.65,14,0
1538,2025-12-19,DE,premium,42.03,23,72,0.0,0,36.97,77.81,7,0
1539,2024-07-19,US,basic,9.78,7,13,2.0,0,14.26,,10,1
1540,2024-10-02,BR,basic,12.83,13,37,1.0,0,47.8,45.29,15,0
1541,2025-02-05,BR,basic,9.85,20,20,1.0,0,41.67,55.44,8,0
1542,2025-08-27,FR,basic,9.94,7,20,1.0,0,17.94,19.93,12,0
1543,2026-01-07,DE,premium,40.95,8,23,0.0,0,36.26,23.8,17,0
1544,2024-11-15,DE,standard,15.98,16,35,1.0,1,33.13,46.9,8,0
1545,2025-09-06,BR,basic,10.3,16,22,0.0,0,31.35,,8,0
1546,2024-10-28,DE,basic,9.92,26,30,1.0,0,64.06,67.4,5,0
1547,2024-08-04,ES,premium,42.22,11,16,1.0,1,22.83,42.49,10,0
1548,2024-03-16,US,basic,11.44,13,23,0.0,0,37.47,47.25,16,0
1549,2025-01-20,DE,standard,18.29,8,21,3.0,1,25.85,25.7,15,0
1550,2026-03-21,DE,basic,11.85,17,46,2.0,1,27.8,55.13,6,0
1551,2025-07-24,BR,basic,9.6,3,10,3.0,1,9.13,11.13,24,1
1552,2024-03-13,FR,standard,18.63,22,23,2.0,1,38.82,54.23,6,0
1553,2024-12-17,IN,basic,10.29,12,26,1.0,0,24.08,29.1,13,1
1554,2024-10-03,ES,standard,19.69,22,57,0.0,1,47.53,72.15,5,0
1555,2025-02-20,DE,basic,12.3,13,37,2.0,0,28.2,47.52,13,0
1556,2025-11-04,IN,standard,20.5,13,27,0.0,0,26.55,34.87,15,0
1557,2024-02-04,US,standard,20.3,16,44,0.0,0,32.56,62.49,8,0
1558,2024-05-22,DE,standard,21.34,17,24,0.0,0,49.28,49.39,9,0
1559,2023-11-11,FR,basic,11.63,18,37,0.0,0,49.38,68.18,16,0
1560,2024-03-11,US,standard,21.17,13,39,0.0,0,26.69,40.96,9,0
1561,2025-07-15,IN,premium,42.12,16,49,1.0,0,29.65,44.63,12,0
1562,2025-08-16,IN,basic,10.9,8,13,1.0,1,14.87,23.66,18,0
1563,2025-08-21,IN,basic,10.24,22,55,0.0,0,55.87,76.11,7,0
1564,2024-01-16,BR,standard,21.85,19,50,0.0,0,49.04,70.56,7,0
1565,2024-11-26,IN,basic,9.85,11,20,0.0,0,40.7,35.0,11,0
1566,2025-02-23,FR,standard,20.04,21,43,1.0,0,32.3,52.54,4,0
1567,2023-12-04,US,standard,22.57,12,42,1.0,0,36.49,,7,0
1568,2024-10-17,US,basic,12.42,9,22,2.0,0,33.45,33.59,10,0
1569,2024-01-24,IN,standard,19.98,24,50,0.0,1,38.24,73.83,3,0
1570,2023-11-20,ES,standard,19.31,10,21,2.0,0,26.73,27.17,15,0
1571,2026-01-15,US,basic,12.18,16,33,0.0,0,27.28,38.65,14,0
1572,2025-05-15,BR,premium,41.19,3,9,2.0,0,31.26,8.23,20,1
1573,2024-06-25,IN,basic,10.46,5,12,,1,26.85,17.53,13,1
1574,2024-04-17,PL,basic,9.51,14,29,2.0,1,32.32,46.36,11,0
1575,2025-11-16,BR,premium,40.49,10,24,0.0,0,29.51,30.39,12,0
1576,2025-06-21,IN,basic,9.96,14,35,0.0,1,30.71,44.04,13,0
1577,2024-12-04,IN,standard,18.99,21,68,0.0,0,,58.68,8,0
1578,2024-04-29,NL,basic,10.18,14,29,2.0,0,26.18,52.61,14,0
1579,2025-12-17,US,standard,20.39,5,9,1.0,0,12.66,9.71,16,0
1580,2024-10-19,ES,basic,9.43,6,14,0.0,0,15.98,12.15,15,0
1581,2025-07-11,US,standard,21.35,8,10,1.0,1,25.68,20.69,15,0
1582,2025-09-18,PL,standard,21.92,2,6,1.0,1,23.99,5.88,13,1
1583,2025-01-01,US,premium,41.44,10,13,1.0,1,22.06,33.09,14,0
1584,2025-03-30,US,premium,39.58,15,41,1.0,0,46.85,61.93,12,0
1585,2024-09-18,US,standard,21.12,10,24,3.0,1,42.83,40.77,16,0
1586,2025-06-22,FR,standard,20.11,7,16,1.0,0,29.96,23.87,19,1
1587,2024-04-08,DE,standard,18.14,9,34,2.0,0,39.16,32.83,12,0
1588,2026-01-17,US,premium,41.0,15,37,1.0,0,27.45,43.78,9,0
1589,2024-03-06,FR,standard,20.21,19,31,1.0,1,35.89,51.02,4,0
1590,2026-02-28,FR,premium,43.88,9,18,1.0,1,35.25,31.64,16,0
1591,2024-06-23,PL,basic,12.18,13,27,3.0,1,34.92,38.51,16,0
1592,2025-05-28,NL,standard,21.06,24,71,1.0,0,34.93,81.48,6,0
1593,2025-04-26,IN,standard,20.36,9,24,0.0,1,42.83,32.32,16,0
1594,2026-03-09,US,basic,10.24,25,39,0.0,0,48.32,78.05,6,0
1595,2024-07-23,DE,basic,8.48,13,24,0.0,1,36.22,33.44,10,0
1596,2025-11-02,NL,premium,37.38,5,12,1.0,0,18.0,11.32,21,1
1597,2024-08-29,US,basic,8.68,9,18,1.0,0,47.18,39.12,16,0
1598,2024-07-03,FR,basic,9.92,8,23,0.0,1,25.2,26.85,12,0
1599,2024-03-20,ES,basic,6.83,8,22,2.0,0,33.64,25.52,9,0
1600,2024-07-17,ES,basic,9.17,17,39,2.0,0,32.04,51.83,13,0
1601,2025-07-06,FR,standard,19.62,10,24,0.0,0,33.4,40.14,11,0
1602,2024-06-21,IN,premium,39.67,24,71,1.0,0,,86.17,5,0
1603,2024-04-06,FR,premium,39.0,1,2,0.0,3,40.01,0.0,21,1
1604,2025-06-23,IN,standard,19.48,9,19,0.0,0,22.17,22.65,14,0
1605,2025-12-07,US,standard,22.58,14,45,0.0,0,39.24,58.11,4,0
1606,2024-02-10,US,basic,10.98,8,12,5.0,0,28.61,12.95,14,0
1607,2025-11-17,IN,premium,39.15,11,43,2.0,0,23.5,34.42,8,0
1608,2024-10-25,US,basic,9.89,3,11,0.0,1,7.52,14.49,16,1
1609,2025-09-01,IN,basic,9.95,18,34,2.0,0,34.24,63.27,7,0
1610,2025-12-06,DE,premium,38.84,10,9,0.0,0,37.72,26.35,16,0
1611,2024-05-19,NL,premium,38.84,9,17,2.0,0,42.84,36.4,18,0
1612,2025-11-20,PL,basic,11.51,11,31,2.0,1,23.17,46.89,10,0
1613,2024-08-19,FR,standard,19.36,7,8,1.0,0,20.66,14.93,9,0
1614,2024-07-31,PL,basic,8.35,5,4,1.0,0,35.74,11.38,16,0
1615,2026-02-01,DE,basic,9.93,13,25,2.0,0,23.64,19.38,14,0
1616,2025-10-26,FR,basic,10.17,4,8,2.0,0,18.98,15.4,20,1
1617,2024-05-03,US,basic,7.03,5,11,2.0,3,36.19,12.67,12,0
1618,2025-01-08,NL,standard,19.93,19,38,2.0,0,44.37,47.46,12,0
1619,2025-12-10,PL,basic,11.29,12,14,1.0,1,38.08,40.01,13,0
1620,2023-11-14,NL,standard,20.67,25,53,1.0,0,29.33,64.56,2,0
1621,2025-08-07,NL,basic,13.33,6,6,0.0,1,13.81,6.25,19,0
1622,2026-03-22,ES,premium,41.87,26,32,0.0,0,53.77,57.74,8,0
1623,2024-01-11,US,standard,22.16,11,27,2.0,1,34.81,45.01,8,0
1624,2026-03-11,ES,premium,44.19,19,42,0.0,0,35.21,68.03,7,0
1625,2024-11-29,BR,basic,11.13,10,17,2.0,0,29.53,32.42,13,0
1626,2023-11-13,FR,standard,20.23,25,50,1.0,0,51.62,63.79,3,0
1627,2024-11-08,BR,premium,41.45,17,27,1.0,0,51.5,58.4,17,0
1628,2024-11-02,DE,basic,9.15,9,22,1.0,0,30.51,48.35,11,0
1629,2025-04-22,DE,basic,10.15,8,20,1.0,0,21.96,24.53,18,0
1630,2025-12-05,DE,basic,9.02,2,6,1.0,0,19.17,0.94,24,0
1631,2024-11-12,US,basic,10.59,16,35,2.0,0,46.03,55.92,9,0
1632,2024-02-04,FR,basic,9.01,12,17,0.0,0,38.88,23.68,12,0
1633,2026-01-05,NL,basic,8.96,22,67,1.0,0,40.58,64.73,2,0
1634,2024-02-19,IN,basic,10.61,21,71,1.0,0,40.15,58.64,6,0
1635,2025-03-29,BR,standard,19.78,18,24,1.0,0,44.53,47.05,10,0
1636,2024-12-14,FR,basic,7.1,4,9,1.0,0,37.17,7.17,15,1
1637,2025-11-02,FR,basic,7.81,7,20,1.0,1,15.87,32.57,13,0
1638,2024-10-01,US,standard,18.27,10,13,1.0,0,30.94,28.17,13,0
1639,2025-10-18,PL,basic,8.67,23,51,0.0,0,50.17,71.75,7,0
1640,2025-07-31,US,basic,10.61,15,33,1.0,0,33.57,43.1,11,0
1641,2024-07-06,IN,basic,10.32,15,36,1.0,0,34.5,52.91,13,0
1642,2026-02-10,IN,basic,11.59,13,29,1.0,1,27.26,33.69,15,0
1643,2025-03-01,BR,basic,11.12,12,38,1.0,0,30.19,33.3,10,0
1644,2024-10-24,NL,basic,11.6,21,46,,0,32.57,61.03,10,0
1645,2025-12-01,DE,basic,10.9,8,23,1.0,1,30.97,25.72,10,1
1646,2025-07-12,NL,premium,40.3,9,20,1.0,0,38.19,41.14,16,0
1647,2025-05-31,IN,premium,41.64,20,31,1.0,0,37.88,49.49,10,0
1648,2024-08-25,PL,basic,11.37,12,34,4.0,0,22.39,44.81,11,0
1649,2023-11-27,IN,basic,10.55,8,16,0.0,1,24.69,,24,1
1650,2024-03-28,NL,basic,11.9,5,15,0.0,0,18.18,17.66,11,0
1651,2025-10-11,ES,premium,36.47,12,16,1.0,0,39.22,37.75,8,0
1652,2026-03-10,FR,standard,19.55,12,20,2.0,1,20.58,27.8,14,0
1653,2026-02-08,PL,basic,9.53,19,30,0.0,0,41.07,55.4,10,0
1654,2024-10-23,IN,basic,11.72,16,33,1.0,0,32.13,41.0,9,0
1655,2025-11-10,FR,basic,12.35,16,17,1.0,0,30.39,47.8,8,0
1656,2025-09-05,ES,premium,37.81,11,23,2.0,0,43.1,35.83,10,0
1657,2024-03-18,FR,premium,42.11,4,12,0.0,0,22.6,15.85,12,0
1658,2024-02-24,BR,basic,8.23,16,43,1.0,1,33.56,64.34,18,0
1659,2024-03-26,US,standard,18.28,13,52,3.0,0,29.46,44.84,15,0
1660,2025-08-17,US,basic,9.64,10,10,3.0,1,32.64,28.48,16,0
1661,2024-10-02,NL,standard,19.51,17,33,2.0,1,42.18,39.52,10,0
1662,2024-10-10,FR,premium,37.65,5,21,1.0,1,36.69,25.15,10,0
1663,2025-10-15,FR,basic,10.96,25,26,0.0,0,36.43,58.92,5,0
1664,2024-11-29,DE,basic,11.01,25,58,,0,42.47,75.55,6,0
1665,2024-12-24,FR,standard,21.57,10,25,1.0,0,33.97,35.93,15,0
1666,2025-04-15,PL,basic,9.34,13,15,4.0,1,33.09,32.51,12,0
1667,2024-06-10,NL,standard,19.93,12,45,1.0,0,23.02,52.98,11,0
1668,2024-08-13,US,basic,9.94,23,37,1.0,0,57.59,71.3,14,0
1669,2024-12-17,BR,premium,42.52,10,12,0.0,0,27.89,28.31,4,0
1670,2024-07-02,FR,basic,5.74,18,30,0.0,1,35.03,36.05,9,0
1671,2024-05-31,IN,basic,8.55,18,58,1.0,0,36.46,57.72,11,0
1672,2024-11-17,FR,basic,10.0,3,5,2.0,2,26.0,10.19,15,1
1673,2025-08-05,FR,basic,8.36,10,19,2.0,0,24.61,37.81,18,0
1674,2024-06-04,FR,basic,9.6,24,41,0.0,0,43.14,,4,0
1675,2024-07-09,BR,standard,19.8,7,27,0.0,2,41.41,19.76,17,1
1676,2023-11-21,BR,basic,9.0,5,11,2.0,0,,17.49,25,0
1677,2025-11-15,FR,basic,10.09,9,26,1.0,0,30.54,16.93,15,0
1678,2025-03-26,PL,basic,10.93,7,22,0.0,0,22.64,20.39,22,0
1679,2024-01-11,IN,basic,9.64,7,16,0.0,0,8.19,17.8,13,0
1680,2025-01-02,DE,premium,39.31,9,26,2.0,0,24.21,22.47,13,0
1681,2023-12-26,PL,premium,39.74,18,23,0.0,0,41.23,65.91,5,0
1682,2026-03-15,NL,basic,9.98,9,26,2.0,1,25.02,34.33,15,1
1683,2026-02-23,US,standard,17.38,10,24,0.0,0,24.6,16.61,10,0
1684,2024-05-02,BR,standard,20.68,5,18,1.0,1,33.22,24.55,16,0
1685,2025-05-18,DE,premium,39.31,23,36,0.0,0,39.24,67.88,2,0
1686,2024-12-28,IN,basic,11.88,16,29,1.0,1,39.58,52.35,13,0
1687,2025-03-18,US,basic,10.88,17,41,1.0,1,34.95,46.79,8,0
1688,2025-04-05,IN,basic,11.75,16,30,0.0,0,35.98,55.2,8,0
1689,2023-12-29,DE,premium,38.47,14,22,2.0,1,42.92,41.13,9,0
1690,2026-01-03,BR,standard,19.43,14,46,1.0,0,37.68,48.71,13,0
1691,2024-05-23,ES,basic,8.13,5,14,2.0,1,14.54,21.21,21,0
1692,2024-02-10,FR,basic,8.93,16,43,1.0,0,39.72,49.38,13,0
1693,2024-08-31,NL,standard,21.87,10,33,0.0,0,,28.85,14,0
1694,2025-04-16,ES,premium,42.22,19,64,2.0,0,32.4,66.9,7,0
1695,2025-11-06,NL,basic,8.27,8,26,1.0,0,35.2,28.74,17,1
1696,2024-08-09,US,standard,19.3,21,48,0.0,0,48.26,74.64,10,0
1697,2025-02-11,PL,basic,9.88,19,57,1.0,0,47.81,66.69,8,0
1698,2025-11-16,US,basic,10.87,11,23,1.0,2,36.11,24.28,7,0
1699,2025-05-17,FR,standard,17.35,5,231,,0,354.22,17.11,18,0
1700,2023-12-10,NL,standard,17.59,7,18,1.0,1,27.74,22.64,10,0
1701,2025-08-07,IN,premium,40.72,24,57,0.0,0,51.1,71.4,8,0
